Replicate_Num,Training_Round,Simulation_Num,Mean_Game_Cooperation
1,6426240,74,0.7857142686843872
1,6426240,75,0.9330357313156128
1,6426240,76,0.8973214030265808
1,6426240,77,0.7098214030265808
1,6426240,78,0.4553571343421936
1,6426240,79,0.7633928656578064
1,6426240,80,0.7767857313156128
1,6426240,81,0.2276785671710968
1,6426240,82,0.7098214030265808
1,6426240,83,0.7276785969734192
1,6426240,84,0.6651785969734192
1,6426240,85,0.9732142686843872
1,6426240,86,0.6875
1,6426240,87,0.21875
1,6426240,88,0.3169642984867096
1,6426240,89,0.8169642686843872
1,6426240,90,0.9151785969734192
1,6426240,91,0.2232142835855484
1,6426240,92,0.1830357164144516
1,6426240,93,0.8839285969734192
1,6426240,94,0.8794642686843872
1,6426240,95,0.8660714030265808
1,6426240,96,0.8616071343421936
1,6426240,97,0.90625
1,6426240,98,0.7857142686843872
1,6426240,99,0.7455357313156128
1,7779200,0,0.8883928656578064
1,7779200,1,0.8660714030265808
1,7779200,2,0.9375
1,7779200,3,0.78125
1,7779200,4,0.6071428656578064
1,7779200,5,0.8616071343421936
1,7779200,6,0.3973214328289032
1,7779200,7,0.9419642686843872
1,7779200,8,0.90625
1,7779200,9,0.9196428656578064
1,7779200,10,0.9285714030265808
1,7779200,11,0.8794642686843872
1,7779200,12,0.9375
1,7779200,13,0.5223214030265808
1,7779200,14,0.75
1,7779200,15,0.7232142686843872
1,7779200,16,0.3660714328289032
1,7779200,17,0.6383928656578064
1,7779200,18,0.3169642984867096
1,7779200,19,0.8526785969734192
1,7779200,20,0.7410714030265808
1,7779200,21,0.9241071343421936
1,7779200,22,0.8303571343421936
1,7779200,23,0.65625
1,7779200,24,0.875
1,7779200,25,0.7053571343421936
1,7779200,26,0.7410714030265808
1,7779200,27,0.7678571343421936
1,7779200,28,0.8928571343421936
1,7779200,29,0.7946428656578064
1,7779200,30,0.7857142686843872
1,7779200,31,0.9151785969734192
1,7779200,32,0.8883928656578064
1,7779200,33,0.46875
1,7779200,34,0.8169642686843872
1,7779200,35,0.9553571343421936
1,7779200,36,0.875
1,7779200,37,0.6205357313156128
1,7779200,38,0.96875
1,7779200,39,0.9508928656578064
1,7779200,40,0.9107142686843872
1,7779200,41,0.6339285969734192
1,7779200,42,0.7589285969734192
1,7779200,43,0.8526785969734192
1,7779200,44,0.9241071343421936
1,7779200,45,0.8482142686843872
1,7779200,46,0.9464285969734192
1,7779200,47,0.8080357313156128
1,7779200,48,0.7857142686843872
1,7779200,49,0.8125
1,7779200,50,0.9464285969734192
1,7779200,51,0.875
1,7779200,52,0.8214285969734192
1,7779200,53,0.4464285671710968
1,7779200,54,0.8348214030265808
1,7779200,55,0.9241071343421936
1,7779200,56,0.8571428656578064
1,7779200,57,0.8392857313156128
1,7779200,58,0.5491071343421936
1,7779200,59,0.8482142686843872
1,7779200,60,0.84375
1,7779200,61,0.7946428656578064
1,7779200,62,0.8035714030265808
1,7779200,63,0.8883928656578064
1,7779200,64,0.6830357313156128
1,7779200,65,0.90625
1,7779200,66,0.8660714030265808
1,7779200,67,0.8169642686843872
1,7779200,68,0.7544642686843872
1,7779200,69,0.8616071343421936
1,7779200,70,0.7723214030265808
1,7779200,71,0.8973214030265808
1,7779200,72,0.6339285969734192
1,7779200,73,0.3392857015132904
1,7779200,74,0.7589285969734192
1,7779200,75,0.7946428656578064
1,7779200,76,0.9107142686843872
1,7779200,77,0.9285714030265808
1,7779200,78,0.7946428656578064
1,7779200,79,0.6607142686843872
1,7779200,80,0.8125
1,7779200,81,0.7678571343421936
1,7779200,82,0.6741071343421936
1,7779200,83,0.9241071343421936
1,7779200,84,0.9330357313156128
1,7779200,85,0.8883928656578064
1,7779200,86,0.9375
1,7779200,87,0.9642857313156128
1,7779200,88,0.1785714328289032
1,7779200,89,0.6964285969734192
1,7779200,90,0.3392857015132904
1,7779200,91,0.9776785969734192
1,7779200,92,0.5446428656578064
1,7779200,93,0.5625
1,7779200,94,0.7901785969734192
1,7779200,95,0.7410714030265808
1,7779200,96,0.4017857015132904
1,7779200,97,0.8794642686843872
1,7779200,98,0.7633928656578064
1,7779200,99,0.875
1,9171840,0,0.9196428656578064
1,9171840,1,0.9419642686843872
1,9171840,2,0.9107142686843872
1,9171840,3,0.7544642686843872
1,9171840,4,0.8526785969734192
1,9171840,5,0.6428571343421936
1,9171840,6,0.7321428656578064
1,9171840,7,0.9107142686843872
1,9171840,8,0.7901785969734192
1,9171840,9,0.6517857313156128
1,9171840,10,0.2589285671710968
1,9171840,11,0.9241071343421936
1,9171840,12,0.8928571343421936
1,9171840,13,0.6160714030265808
1,9171840,14,0.5625
1,9171840,15,0.5535714030265808
1,9171840,16,0.8348214030265808
1,9171840,17,0.65625
1,9171840,18,0.8482142686843872
1,9171840,19,0.90625
1,9171840,20,0.7767857313156128
1,9171840,21,0.8169642686843872
1,9171840,22,0.9732142686843872
1,9171840,23,0.9330357313156128
1,9171840,24,0.5758928656578064
1,9171840,25,0.5357142686843872
1,9171840,26,0.7589285969734192
1,9171840,27,0.3348214328289032
1,9171840,28,0.875
1,9171840,29,0.9241071343421936
1,9171840,30,0.8705357313156128
1,9171840,31,0.6294642686843872
1,9171840,32,0.875
1,9171840,33,0.9732142686843872
1,9171840,34,0.8660714030265808
1,9171840,35,0.7857142686843872
1,9171840,36,0.8348214030265808
1,9171840,37,0.5892857313156128
1,9171840,38,0.625
1,9171840,39,0.3928571343421936
1,9171840,40,0.9196428656578064
1,9171840,41,0.7901785969734192
1,9171840,42,0.4642857015132904
1,9171840,43,0.7366071343421936
1,9171840,44,0.71875
1,9171840,45,0.59375
1,9171840,46,0.9776785969734192
1,9171840,47,0.6383928656578064
