episode,coop_rate,avg_capital,risk_rate,loss,p_loss
100,0.06437499821186066,14.31674861907959,0.9037499999971758,40.233158111572266,-0.29064488410949707
200,0.04312499985098839,14.13012409210205,0.865312499997296,88.00678253173828,0.4109644591808319
300,0.1837499886751175,15.683999061584473,0.8993749999971895,43.98640060424805,0.6929835677146912
400,0.11374999582767487,14.866374015808105,0.8868749999972285,26.925832748413086,0.696683943271637
500,0.10374999791383743,14.758249282836914,0.8678124999972882,55.001861572265625,-0.4080406725406647
600,0.07124999910593033,13.72249984741211,0.8237499999974258,22.1220760345459,-0.4834342896938324
700,0.07499999552965164,14.573623657226562,0.851874999997338,108.28626251220703,0.469494104385376
800,0.0612499974668026,14.274749755859375,0.8106249999974668,37.97956848144531,0.939977765083313
900,0.11124999821186066,15.381123542785645,0.8084374999974736,44.63447189331055,1.0651482343673706
1000,0.10249999910593033,15.215373992919922,0.7953124999975146,82.50804138183594,-0.17674869298934937
1100,0.08374999463558197,14.42599868774414,0.7659374999976065,42.68016815185547,-1.0972728729248047
1200,0.09562499821186066,14.08799934387207,0.7278124999977256,34.16300582885742,-0.10633210092782974
1300,0.1224999949336052,14.516999244689941,0.7243749999977364,20.736385345458984,0.19516822695732117
1400,0.09062499552965164,13.97774887084961,0.6837499999978633,54.536476135253906,0.9225691556930542
1500,0.08187499642372131,14.260997772216797,0.6478124999979756,22.560997009277344,-0.522678554058075
1600,0.08437500149011612,14.080123901367188,0.6731249999978965,62.86922073364258,-3.282674551010132
1700,0.12312499433755875,14.718748092651367,0.6484374999979736,23.35808753967285,0.4055335223674774
1800,0.14937499165534973,14.798249244689941,0.65281249999796,18.968982696533203,-1.7052819728851318
1900,0.1081250011920929,14.190248489379883,0.599062499998128,16.884729385375977,0.005091531202197075
2000,0.07124999910593033,14.035248756408691,0.5668749999982285,48.15681076049805,-0.5889951586723328
2100,0.12687499821186066,14.209123611450195,0.5415624999983076,27.96685791015625,1.1224923133850098
2200,0.09624999761581421,13.630873680114746,0.49749999999844535,19.179311752319336,0.6406987309455872
2300,0.14499999582767487,14.568373680114746,0.5403124999983115,29.72239875793457,1.0391137599945068
2400,0.13437499105930328,13.992748260498047,0.47781249999850683,27.357484817504883,1.818101406097412
2500,0.20250000059604645,14.976999282836914,0.5409374999983095,19.588300704956055,0.6364221572875977
2600,0.15187498927116394,14.768624305725098,0.5099999999984063,31.323278427124023,0.7139962315559387
2700,0.1368750035762787,14.501374244689941,0.45406249999858106,22.393264770507812,1.0298279523849487
2800,0.13124999403953552,13.583998680114746,0.4037499999987383,22.82598876953125,0.28614187240600586
2900,0.09624999761581421,13.624499320983887,0.359687499998876,79.89929962158203,-0.4552571773529053
3000,0.11625000089406967,13.47512435913086,0.35812499999888087,22.605436325073242,-0.13938972353935242
3100,0.13187499344348907,13.734999656677246,0.39781249999875684,19.992116928100586,-0.5011078119277954
3200,0.11374999582767487,13.580123901367188,0.37093749999884085,17.99613380432129,-0.43607503175735474
3300,0.125,14.676875114440918,0.45281249999858497,27.533477783203125,0.7135967016220093
3400,0.140625,14.436873435974121,0.4518749999985879,40.37366485595703,0.3778901994228363
3500,0.06624999642372131,13.09887409210205,0.3546874999988916,24.624422073364258,-0.9120975732803345
3600,0.12312499433755875,13.618000030517578,0.41124999999871487,24.95844078063965,0.20463018119335175
3700,0.11625000089406967,13.809998512268066,0.4037499999987383,20.11713409423828,0.45505908131599426
3800,0.11749999970197678,13.639124870300293,0.39624999999876176,17.40043830871582,-0.3110952377319336
3900,0.1431249976158142,13.807499885559082,0.42624999999866797,25.49897003173828,0.40625354647636414
4000,0.0925000011920929,13.578373908996582,0.4099999999987188,20.8151912689209,-0.5045318603515625
4100,0.13875000178813934,14.194747924804688,0.45906249999856547,19.06458854675293,-0.20006433129310608
4200,0.1512499898672104,14.269123077392578,0.46187499999855663,21.494428634643555,-0.8683812022209167
4300,0.10437499731779099,13.878249168395996,0.39781249999875684,14.961146354675293,-0.2648972272872925
4400,0.13437499105930328,13.67562484741211,0.38593749999879395,28.316390991210938,-0.1183137595653534
4500,0.13062499463558197,14.086749076843262,0.40843749999872364,24.961660385131836,0.44875389337539673
4600,0.13249999284744263,13.3489990234375,0.36187499999886913,19.571855545043945,0.38828742504119873
4700,0.10374999791383743,13.85274887084961,0.37749999999882033,18.208290100097656,-0.7496457695960999
4800,0.11874999850988388,13.888748168945312,0.37531249999882715,29.59113883972168,-0.14295749366283417
4900,0.16187499463558197,14.230124473571777,0.42437499999867384,23.091230392456055,0.13594886660575867
5000,0.1368750035762787,14.03125,0.39343749999877053,26.392887115478516,-0.10211174935102463
5100,0.14874999225139618,14.358623504638672,0.39249999999877344,20.719331741333008,0.368438184261322
5200,0.13875000178813934,14.002123832702637,0.4121874999987119,45.29307174682617,-0.13090866804122925
5300,0.125,13.864624977111816,0.40406249999873733,46.43446350097656,-0.7578408718109131
5400,0.14374999701976776,13.749374389648438,0.3759374999988252,22.406850814819336,0.3243506848812103
5500,0.10187499970197678,13.913249015808105,0.38499999999879686,27.055051803588867,-0.47335606813430786
5600,0.1512499898672104,14.152998924255371,0.4171874999986963,20.229902267456055,0.17312094569206238
5700,0.11249999701976776,13.314374923706055,0.3574999999988828,21.308883666992188,-0.573047935962677
5800,0.10062500089406967,13.655624389648438,0.3799999999988125,27.95221519470215,-0.6353491544723511
5900,0.1512499898672104,13.646623611450195,0.4249999999986719,24.259410858154297,-0.11215782910585403
6000,0.07750000059604645,13.424373626708984,0.33499999999895314,15.66916275024414,-0.2901701331138611
6100,0.12437500059604645,14.136749267578125,0.42312499999867775,20.175750732421875,0.44086793065071106
6200,0.13499999046325684,14.177374839782715,0.4246874999986729,23.51447296142578,-0.2854577898979187
6300,0.16312499344348907,14.542624473571777,0.4321874999986494,29.567163467407227,0.1594403088092804
6400,0.13750000298023224,14.009875297546387,0.4090624999987217,17.195518493652344,0.5143002867698669
6500,0.13312499225139618,13.974373817443848,0.38687499999879105,21.739702224731445,0.26523032784461975
6600,0.08062499761581421,13.817874908447266,0.39343749999877053,19.310558319091797,0.30068644881248474
6700,0.1824999898672104,14.833000183105469,0.47781249999850683,35.58169937133789,0.6957128047943115
6800,0.13437499105930328,14.517123222351074,0.46468749999854786,26.519573211669922,1.2519259452819824
6900,0.14000000059604645,14.276124954223633,0.4624999999985547,33.52085494995117,-0.5850480794906616
7000,0.17249999940395355,14.738373756408691,0.5024999999984298,18.962188720703125,0.38664451241493225
7100,0.16187499463558197,14.361249923706055,0.45749999999857033,20.35552406311035,-0.5667781233787537
7200,0.1224999949336052,14.274374961853027,0.43093749999865333,21.49905776977539,-0.37624305486679077
7300,0.1850000023841858,14.547873497009277,0.45093749999859084,21.353166580200195,0.6886937618255615
7400,0.109375,14.20050048828125,0.4224999999986797,21.11290740966797,0.266645610332489
7500,0.08624999970197678,13.999748229980469,0.4065624999987295,19.81972312927246,-0.4198998212814331
7600,0.06687499582767487,13.803375244140625,0.38468749999879787,22.71172523498535,0.057864874601364136
7700,0.2199999988079071,14.652873992919922,0.4462499999986055,35.884090423583984,0.2469293177127838
7800,0.08062499761581421,13.370123863220215,0.3399999999989375,13.175939559936523,-0.5629693865776062
7900,0.10187499970197678,13.793498992919922,0.3790624999988154,18.70009994506836,-0.3212868571281433
8000,0.1237499937415123,14.319123268127441,0.4153124999987022,23.501121520996094,-0.14392676949501038
8100,0.21437498927116394,14.568373680114746,0.466562499998542,22.791833877563477,0.24218258261680603
8200,0.15062499046325684,14.656874656677246,0.44843749999859867,27.17047691345215,-0.17096523940563202
8300,0.1393750011920929,14.09737491607666,0.3915624999987764,52.00407409667969,-0.844264566898346
8400,0.1681250035762787,14.896498680114746,0.4799999999985,23.93196678161621,0.6358222961425781
8500,0.14874999225139618,14.404874801635742,0.4237499999986758,16.462263107299805,0.2508699893951416
8600,0.0768750011920929,14.05199909210205,0.399687499998751,18.320226669311523,-0.13405929505825043
8700,0.11562499403953552,14.384748458862305,0.4121874999987119,19.911264419555664,-0.08444486558437347
8800,0.13374999165534973,14.599498748779297,0.4546874999985791,11.840984344482422,0.15365873277187347
8900,0.14000000059604645,14.099248886108398,0.38593749999879395,16.434955596923828,0.20696799457073212
9000,0.13124999403953552,14.211624145507812,0.42562499999866993,24.291852951049805,-0.12945257127285004
9100,0.09562499821186066,13.721248626708984,0.38593749999879395,22.59966278076172,-0.9542199969291687
9200,0.1824999898672104,14.927998542785645,0.47781249999850683,20.716779708862305,-0.4919492304325104
9300,0.08687499910593033,13.990873336791992,0.3893749999987832,21.8109188079834,0.7356454730033875
9400,0.10249999910593033,13.645124435424805,0.35374999999889456,18.469154357910156,-0.21908216178417206
9500,0.1237499937415123,13.984124183654785,0.4034374999987393,20.249744415283203,0.06700597703456879
9600,0.1274999976158142,14.20824909210205,0.4121874999987119,16.57723045349121,0.3002685308456421
9700,0.1224999949336052,14.032498359680176,0.4015624999987451,22.427440643310547,0.5415852069854736
9800,0.08374999463558197,14.175748825073242,0.37781249999881933,17.241924285888672,-0.5160670876502991
9900,0.15312500298023224,14.358373641967773,0.40093749999874706,18.70292854309082,0.2863287031650543
10000,0.12812499701976776,13.789124488830566,0.386562499998792,19.063432693481445,-0.003450938733294606
10100,0.17812499403953552,15.075749397277832,0.46562499999854495,17.374914169311523,-0.3308010995388031
10200,0.14562499523162842,14.875374794006348,0.45124999999858983,17.22463607788086,0.4350051283836365
10300,0.1356249898672104,14.072749137878418,0.4034374999987393,23.58111572265625,-0.3919040262699127
10400,0.16624999046325684,14.699499130249023,0.426562499998667,17.18446159362793,0.21335943043231964
10500,0.17249999940395355,14.587624549865723,0.42718749999866507,29.040163040161133,0.5583595633506775
10600,0.14624999463558197,14.61837387084961,0.439687499998626,21.979984283447266,0.9239945411682129
10700,0.14124999940395355,14.001749038696289,0.39562499999876366,21.054115295410156,-0.5160762071609497
10800,0.13625000417232513,14.171123504638672,0.42031249999868653,24.211261749267578,-0.4978235363960266
10900,0.21687500178813934,15.011125564575195,0.4653124999985459,22.298540115356445,0.05943339318037033
11000,0.20374999940395355,14.996623039245605,0.4821874999984932,19.368303298950195,-0.2620205879211426
11100,0.2018750011920929,15.2993745803833,0.49281249999846,15.197089195251465,-0.14391463994979858
11200,0.12937499582767487,14.276873588562012,0.3787499999988164,18.824378967285156,-0.4826124310493469
11300,0.16749998927116394,14.822248458862305,0.4771874999985088,20.065105438232422,0.09942995011806488
11400,0.1599999964237213,14.575248718261719,0.45906249999856547,21.134437561035156,-0.10978139191865921
11500,0.1106249988079071,14.01987361907959,0.4384374999986299,19.214391708374023,0.28614112734794617
11600,0.12999999523162842,14.16524887084961,0.41999999999868753,16.09891128540039,-0.05509867146611214
11700,0.11749999970197678,15.211373329162598,0.5184374999983798,19.173730850219727,-1.060564637184143
11800,0.14249999821186066,15.071249961853027,0.4678124999985381,18.013521194458008,0.4282952845096588
11900,0.2043749988079071,15.256500244140625,0.5093749999984082,27.939599990844727,0.4620664119720459
12000,0.18062499165534973,13.948373794555664,0.4228124999986787,15.28482723236084,-0.1504952609539032
12100,0.11312499642372131,14.065999031066895,0.43281249999864746,23.690166473388672,-1.0272538661956787
12200,0.17000000178813934,14.697249412536621,0.46562499999854495,27.59842300415039,0.2123081386089325
12300,0.16062499582767487,15.198248863220215,0.49031249999846777,28.201263427734375,0.2726134657859802
12400,0.1875,15.082499504089355,0.44999999999859375,28.292644500732422,-0.1389904022216797
12500,0.1731249988079071,15.349998474121094,0.4728124999985225,23.73354148864746,-0.37191691994667053
12600,0.2018750011920929,14.981123924255371,0.46562499999854495,28.079479217529297,0.4722449779510498
12700,0.15187498927116394,14.57412338256836,0.4715624999985264,21.895788192749023,0.3354865610599518
12800,0.10125000029802322,13.95687484741211,0.37937499999881447,19.322877883911133,-0.4375438094139099
12900,0.16312499344348907,14.73974895477295,0.42843749999866115,22.932769775390625,0.48833155632019043
13000,0.15625,14.772500038146973,0.48312499999849023,22.040424346923828,0.6977604627609253
13100,0.14499999582767487,14.20099925994873,0.41281249999870995,17.18062973022461,0.3899950385093689
13200,0.2006250023841858,15.437874794006348,0.4812499999984961,23.79559898376465,0.21421365439891815
13300,0.13625000417232513,14.160623550415039,0.42531249999867093,17.59909439086914,-0.21392209827899933
13400,0.13875000178813934,14.658748626708984,0.45812499999856837,21.32779312133789,-0.44088059663772583
13500,0.1418749988079071,14.802248001098633,0.47124999999852735,20.342533111572266,-0.960928738117218
13600,0.16749998927116394,14.88399887084961,0.48718749999847755,18.258323669433594,0.22293320298194885
13700,0.08187499642372131,14.103498458862305,0.45218749999858693,21.160083770751953,1.2145220041275024
13800,0.23999999463558197,15.249124526977539,0.5037499999984258,20.973487854003906,0.4696916937828064
13900,0.12437500059604645,14.894623756408691,0.45812499999856837,28.406822204589844,0.4499092400074005
14000,0.1887499988079071,15.06112289428711,0.5118749999984004,35.56857681274414,0.20269647240638733
14100,0.1887499988079071,14.741124153137207,0.44343749999861426,16.307640075683594,-0.2650814950466156
14200,0.20874999463558197,15.416749000549316,0.49781249999844435,20.163347244262695,-0.37608516216278076
14300,0.1837499886751175,14.513998985290527,0.4290624999986592,25.264739990234375,-0.3917473554611206
14400,0.1550000011920929,14.75724983215332,0.42437499999867384,21.238405227661133,0.13291434943675995
14500,0.1274999976158142,14.732998847961426,0.4374999999986328,18.455991744995117,0.20690006017684937
14600,0.1731249988079071,15.121623992919922,0.47656249999851075,16.40883445739746,0.16707979142665863
14700,0.10499999672174454,14.397374153137207,0.44124999999862113,20.395030975341797,-0.2962174415588379
14800,0.18437500298023224,15.158872604370117,0.49281249999846,20.044872283935547,-0.6783049702644348
14900,0.1693750023841858,14.892874717712402,0.4887499999984727,23.737550735473633,0.24267742037773132
15000,0.23250000178813934,15.827499389648438,0.5562499999982617,42.88371658325195,-0.6754769086837769
15100,0.16249999403953552,15.23024845123291,0.49124999999846486,22.74014663696289,0.2961620092391968
15200,0.13875000178813934,14.802873611450195,0.4674999999985391,24.360422134399414,0.575434148311615
15300,0.10999999940395355,14.772624015808105,0.466249999998543,17.6452693939209,0.3216789960861206
15400,0.13499999046325684,14.257624626159668,0.4174999999986953,19.610328674316406,-0.03744639828801155
15500,0.10999999940395355,13.99162483215332,0.41156249999871386,32.55201721191406,0.7199020981788635
15600,0.14937499165534973,14.437872886657715,0.4649999999985469,14.163816452026367,0.1292777806520462
15700,0.10562499612569809,14.537999153137207,0.4343749999986426,18.449140548706055,-0.31644803285598755
15800,0.22312499582767487,15.297748565673828,0.5153124999983897,23.829374313354492,0.3691677749156952
15900,0.15312500298023224,14.710124969482422,0.4731249999985215,22.55963706970215,-0.44097378849983215
16000,0.125,14.669499397277832,0.5265624999983545,19.0076961517334,-0.9846510887145996
16100,0.08874999731779099,14.526372909545898,0.5484374999982862,24.48651123046875,0.15235105156898499
16200,0.14124999940395355,14.730623245239258,0.4999999999984375,18.891084671020508,0.5363812446594238
16300,0.1525000035762787,14.716498374938965,0.5003124999984365,16.960918426513672,-0.5814975500106812
16400,0.10999999940395355,14.540624618530273,0.4387499999986289,17.982023239135742,0.0126331876963377
16500,0.10875000059604645,14.908499717712402,0.48593749999848146,18.826969146728516,-1.22983980178833
16600,0.1587499976158142,14.834623336791992,0.4684374999985361,25.923969268798828,0.27941474318504333
16700,0.12562499940395355,14.895248413085938,0.4728124999985225,35.41967010498047,1.195270299911499
16800,0.11999999731779099,14.63499927520752,0.5015624999984326,20.54035186767578,-0.2997419536113739
16900,0.2068749964237213,15.554374694824219,0.5228124999983662,28.313608169555664,1.2156208753585815
17000,0.17687499523162842,15.293623924255371,0.5124999999983985,30.781518936157227,0.4636911153793335
17100,0.14749999344348907,15.035873413085938,0.5381249999983184,23.154308319091797,-0.377061665058136
17200,0.11937499791383743,14.589248657226562,0.5496874999982823,25.994091033935547,-0.7080057263374329
17300,0.17374999821186066,15.394747734069824,0.5403124999983115,27.332021713256836,0.6956790089607239
17400,0.14874999225139618,14.335248947143555,0.47124999999852735,17.49129295349121,0.26191583275794983
17500,0.1512499898672104,14.739999771118164,0.505937499998419,22.543489456176758,0.767765462398529
17600,0.1706250011920929,15.123623847961426,0.5112499999984024,25.78018569946289,1.0505765676498413
17700,0.1706250011920929,14.90312385559082,0.4996874999984385,22.518409729003906,-0.2421293705701828
17800,0.14874999225139618,15.141749382019043,0.5321874999983369,16.303394317626953,-0.1692156195640564
17900,0.1574999988079071,14.836249351501465,0.5087499999984102,22.054231643676758,0.09366778284311295
18000,0.21812500059604645,15.656624794006348,0.5884374999981612,25.317626953125,-0.0692858025431633
18100,0.16187499463558197,14.939373016357422,0.5518749999982754,24.895437240600586,1.9005239009857178
18200,0.10624999552965164,13.922247886657715,0.45093749999859084,18.44195556640625,-1.7004019021987915
18300,0.18312498927116394,14.862499237060547,0.49749999999844535,19.202377319335938,0.6759781241416931
18400,0.1081250011920929,14.050999641418457,0.44968749999859475,21.35974884033203,0.3738354444503784
